STIX ID,Type,Actor Name,Description,Short Description,Created,Modified,spec_version,x_mitre_is_subtechnique,x_mitre_parent_ref,x_mitre_aliases,External References,External ID,URL
x-amltrix-actor--3ae26dea-a5c4-4604-9ede-cbdda5b7e52e,x-amltrix-actor,Cash Courier,"Individuals or services that physically transport currency or monetary instruments on behalf of clients, often across borders or between locations.","Cash couriers physically transport currency or monetary instruments across borders or between jurisdictions on behalf of clients, creating vulnerabilities for money laundering and terrorist financing. Their role exploits gaps in reporting and monitoring requirements for physical cash movements, enabling the concealment and layering of illicit funds.",2025-04-02T13:25:50.561645+00:00,2025-04-02T13:25:50.561645+00:00,2.1,False,,,"[
  {
    ""source_name"": ""amltrix-ml"",
    ""external_id"": ""AT0064"",
    ""url"": ""https://framework.amltrix.com/actors/AT0064""
  }
]",AT0064,https://framework.amltrix.com/actors/AT0064
x-amltrix-actor--134a339a-8987-47af-adfd-232a1bf93341,x-amltrix-actor,Shell or Front Company,"A legal entity typically formed with minimal or no active business operations. Such entities may hold assets, open financial accounts, or issue invoices, but often lack the operational structures or staff characteristic of fully functioning businesses.","Shell or front companies are legal entities with limited or no genuine business operations, frequently used to obscure beneficial ownership and create barriers to transparency. They pose a high AML/CFT risk by facilitating illicit financial flows, asset concealment, and transactional layering through minimal operational footprints and limited oversight.",2025-04-02T13:25:50.561645+00:00,2025-04-02T13:25:50.561645+00:00,2.1,False,,,"[
  {
    ""source_name"": ""amltrix-ml"",
    ""external_id"": ""AT0065"",
    ""url"": ""https://framework.amltrix.com/actors/AT0065""
  }
]",AT0065,https://framework.amltrix.com/actors/AT0065
x-amltrix-actor--69c90282-3c1b-4aab-a6b9-79c3511334cd,x-amltrix-actor,Payment Service Provider,"Organizations that facilitate electronic payment transactions for merchants, individuals, and other entities. They handle payment authorization, settlement, clearing, and related financial processes, and may be subject to varying levels of regulatory oversight depending on the jurisdiction.","Payment Service Providers facilitate electronic payment transactions—including authorization, settlement, and clearing—for merchants and individuals, functioning as critical intermediaries that may be exploited for illicit fund flows if AML/CFT controls are inadequate. Their exposure to regulatory oversight varies by jurisdiction, requiring robust compliance measures to mitigate adversarial threats.",2025-04-02T13:25:50.561645+00:00,2025-04-02T13:25:50.561645+00:00,2.1,False,,,"[
  {
    ""source_name"": ""amltrix-ml"",
    ""external_id"": ""AT0066"",
    ""url"": ""https://framework.amltrix.com/actors/AT0066""
  }
]",AT0066,https://framework.amltrix.com/actors/AT0066
x-amltrix-actor--28807691-be05-4562-afa2-f1a57eaefe0e,x-amltrix-actor,Nominee,"An individual or entity that formally holds or manages assets or accounts on behalf of another party, typically lacking genuine control or authority. The nominee’s name appears in official records or legal documents, while actual control or ownership remains with the appointing party. Nominees are commonly used in corporate, estate, or financial arrangements to maintain a separation of direct and beneficial ownership.","A nominee is a proxy individual or entity listed in formal records to obscure the actual beneficiary’s identity or control, creating potential opacity in financial arrangements. In adversarial threat modeling, this structure heightens AML/CFT risks by facilitating anonymity and impeding the effective tracing of illicit financial flows.",2025-04-02T13:25:50.561645+00:00,2025-04-02T13:25:50.561645+00:00,2.1,False,,,"[
  {
    ""source_name"": ""amltrix-ml"",
    ""external_id"": ""AT0068"",
    ""url"": ""https://framework.amltrix.com/actors/AT0068""
  }
]",AT0068,https://framework.amltrix.com/actors/AT0068
x-amltrix-actor--92a4549e-64d7-42d3-bfaf-886a1875084c,x-amltrix-actor,Sports Club,"An organization or professional club engaged in sporting competitions or related activities, handling player contracts, sponsorships, and overall event operations.","Sports Clubs, which handle substantial financial flows through player transfers, sponsorships, and event operations, present heightened AML/CFT risk due to the complexity and often cross-border nature of their transactions. From an adversarial threat modeling perspective, these entities can be exploited by illicit actors seeking to launder funds, conceal beneficial ownership, or facilitate corruption under the cover of legitimate sporting activities.",2025-04-02T13:25:50.561645+00:00,2025-04-02T13:25:50.561645+00:00,2.1,False,,,"[
  {
    ""source_name"": ""amltrix-ml"",
    ""external_id"": ""AT0069"",
    ""url"": ""https://framework.amltrix.com/actors/AT0069""
  }
]",AT0069,https://framework.amltrix.com/actors/AT0069
x-amltrix-actor--71a19b2b-52da-4b43-9946-c0938e360726,x-amltrix-actor,Shipping and Logistics Company,"Organizations providing domestic and international transportation, warehousing, distribution, or maritime services, including passenger and cargo operations. They coordinate shipping routes, handle cargo management, and manage logistics within supply chains to move goods effectively across different regions.","Shipping and logistics companies facilitate global trade by coordinating domestic and international freight and passenger movements, potentially exposing them to illicit trade and money laundering schemes. Their integrated networks and supply chain processes necessitate robust AML/CFT controls to prevent exploitation for transporting illicit goods, funds, and circumventing sanctions.",2025-04-02T13:25:50.561645+00:00,2025-04-02T13:25:50.561645+00:00,2.1,False,,,"[
  {
    ""source_name"": ""amltrix-ml"",
    ""external_id"": ""AT0070"",
    ""url"": ""https://framework.amltrix.com/actors/AT0070""
  }
]",AT0070,https://framework.amltrix.com/actors/AT0070
x-amltrix-actor--6adea0e3-6d69-466d-b7bd-88188144e29f,x-amltrix-actor,Cryptocurrency Mixer,"A service or platform that pools and redistributes digital assets from multiple participants, obscuring direct traceability between the original sending and receiving addresses.","A cryptocurrency mixer pools and redistributes digital assets to obscure transaction trails, thereby impeding effective transaction monitoring and presenting heightened AML/CFT risks by enabling concealment of illicit or suspicious fund flows.",2025-04-02T13:25:50.561645+00:00,2025-04-02T13:25:50.561645+00:00,2.1,False,,,"[
  {
    ""source_name"": ""amltrix-ml"",
    ""external_id"": ""AT0090"",
    ""url"": ""https://framework.amltrix.com/actors/AT0090""
  }
]",AT0090,https://framework.amltrix.com/actors/AT0090
x-amltrix-actor--f501022c-65fc-47dc-bad9-fa0918b34a52,x-amltrix-actor,Peer-to-Peer Exchange Operator,"Individuals or entities that enable direct exchanges of digital assets or currencies between participants, often through informal or decentralized platforms. They typically operate outside conventional financial intermediaries and connect buyers and sellers in a peer-to-peer environment.","Peer-to-Peer Exchange Operators are decentralized facilitators of direct digital asset transactions, often bypassing traditional financial intermediaries. This operational model introduces heightened AML/CFT vulnerabilities by potentially circumventing formal KYC/AML controls and enabling more anonymous trading environments.",2025-04-02T13:25:50.561645+00:00,2025-04-02T13:25:50.561645+00:00,2.1,False,,,"[
  {
    ""source_name"": ""amltrix-ml"",
    ""external_id"": ""AT0071"",
    ""url"": ""https://framework.amltrix.com/actors/AT0071""
  }
]",AT0071,https://framework.amltrix.com/actors/AT0071
x-amltrix-actor--0aa1b5da-cdef-4246-915c-ddbf95acb015,x-amltrix-actor,Tax Evader,"An individual or entity that intentionally underreports income or otherwise fails to pay legally required taxes, retaining funds that would otherwise be owed.","A tax evader intentionally conceals or underreports income to avoid lawful tax obligations, which can serve as a predicate offense for money laundering and compound AML/CFT vulnerabilities. Their methods often involve opaque financial transactions that undermine transparency and facilitate illicit financial flows.",2025-04-02T13:25:50.561645+00:00,2025-04-02T13:25:50.561645+00:00,2.1,False,,,"[
  {
    ""source_name"": ""amltrix-ml"",
    ""external_id"": ""AT0072"",
    ""url"": ""https://framework.amltrix.com/actors/AT0072""
  }
]",AT0072,https://framework.amltrix.com/actors/AT0072
x-amltrix-actor--904c2efc-77c9-4dba-84a8-b6c436ee2912,x-amltrix-actor,Business Owner,"An individual or entity holding ownership or controlling interest in a commercial enterprise, overseeing operations, finances, and strategic direction. Such owners may be sole proprietors, partners, or corporate shareholders.","Business Owners, who hold direct or indirect controlling interests and oversee financial and strategic decisions, pose inherent AML/CFT risks by potentially obscuring beneficial ownership or facilitating illicit financial flows. Their influence on corporate structures necessitates heightened due diligence and ongoing monitoring to mitigate money laundering and terrorist financing threats.",2025-04-02T13:25:50.561645+00:00,2025-04-02T13:25:50.561645+00:00,2.1,False,,,"[
  {
    ""source_name"": ""amltrix-ml"",
    ""external_id"": ""AT0073"",
    ""url"": ""https://framework.amltrix.com/actors/AT0073""
  }
]",AT0073,https://framework.amltrix.com/actors/AT0073
x-amltrix-actor--3e647aaf-f4a3-4115-880f-fe0ae1512081,x-amltrix-actor,Clearing Firm,"Intermediaries that settle and clear trades in securities or derivatives markets, facilitating the exchange of payments or assets between trading parties.","Clearing firms serve as essential intermediaries that net and finalize securities or derivatives trades, thereby mitigating counterparty and settlement risk. Their central role in transaction flows makes them integral to AML/CFT risk mitigation efforts, as they must maintain robust surveillance and compliance controls to prevent illicit finance.",2025-04-02T13:25:50.561645+00:00,2025-04-02T13:25:50.561645+00:00,2.1,False,,,"[
  {
    ""source_name"": ""amltrix-ml"",
    ""external_id"": ""AT0094"",
    ""url"": ""https://framework.amltrix.com/actors/AT0094""
  }
]",AT0094,https://framework.amltrix.com/actors/AT0094
x-amltrix-actor--994a8884-7016-42f0-b629-2e05ba4a746a,x-amltrix-actor,Trade Intermediary,"Individuals or entities that facilitate cross-border trade transactions, handling logistics, documentation, regulatory compliance, and coordination among buyers, sellers, and carriers.","Trade intermediaries are pivotal in cross-border transactions, coordinating logistics, documentation, and compliance; if inadequately monitored, their role and access to transactional channels can be exploited for trade-based money laundering or other illicit financial activities, making them critical to adversarial threat analyses and AML/CFT measures.",2025-04-02T13:25:50.561645+00:00,2025-04-02T13:25:50.561645+00:00,2.1,False,,,"[
  {
    ""source_name"": ""amltrix-ml"",
    ""external_id"": ""AT0077"",
    ""url"": ""https://framework.amltrix.com/actors/AT0077""
  }
]",AT0077,https://framework.amltrix.com/actors/AT0077
x-amltrix-actor--fa4c2822-0a4b-4fc2-9145-c26f84999810,x-amltrix-actor,Cash-Intensive Business,"Enterprises that routinely handle large volumes of physical currency, such as restaurants, bars, or retail stores. These businesses frequently rely on financial institutions for depositing cash, managing payroll, and processing payments.","Cash-intensive businesses handle large volumes of physical currency that make them susceptible to money laundering and other illicit financial activities, requiring enhanced scrutiny and due diligence. Their ongoing reliance on financial institutions for depositing cash, payroll management, and payment processing underscores the need for robust AML/CFT controls and monitoring measures.",2025-04-02T13:25:50.561645+00:00,2025-04-02T13:25:50.561645+00:00,2.1,False,,,"[
  {
    ""source_name"": ""amltrix-ml"",
    ""external_id"": ""AT0098"",
    ""url"": ""https://framework.amltrix.com/actors/AT0098""
  }
]",AT0098,https://framework.amltrix.com/actors/AT0098
x-amltrix-actor--0b5eeded-4fd7-403c-bfa1-1e634e7b182a,x-amltrix-actor,Public Official,"An individual appointed, elected, or employed by a government institution, exercising authority or responsibility in legislative, administrative, judicial, or military capacities. This includes roles in policymaking, awarding public contracts, or overseeing the allocation of public resources.","Public officials, who hold governmental authority in legislative, administrative, judicial, or military capacities, present heightened AML/CFT vulnerabilities due to their direct influence over policy, public contracts, and resource allocation. Their positions of trust and decision-making power make them susceptible to corruption, bribery, and misuse of authority, posing a significant threat within adversarial threat modelling.",2025-04-02T13:25:50.561645+00:00,2025-04-02T13:25:50.561645+00:00,2.1,False,,,"[
  {
    ""source_name"": ""amltrix-ml"",
    ""external_id"": ""AT0099"",
    ""url"": ""https://framework.amltrix.com/actors/AT0099""
  }
]",AT0099,https://framework.amltrix.com/actors/AT0099
x-amltrix-actor--569004a6-9db3-4073-87a7-98216f3a1415,x-amltrix-actor,Trust Protector,"An individual or entity appointed to oversee or provide an additional check on a trustee’s actions, ensuring that fiduciary responsibilities are carried out. A trust protector may have the power to remove or replace the trustee or consent to modifications of the trust.","A Trust Protector is an oversight mechanism that monitors trustee conduct, wielding authority to remove or replace trustees or consent to trust modifications. By providing an additional layer of fiduciary scrutiny, this role mitigates vulnerabilities associated with the misuse of trust structures and supports AML/CFT compliance.",2025-04-02T13:25:50.561645+00:00,2025-04-02T13:25:50.561645+00:00,2.1,False,,,"[
  {
    ""source_name"": ""amltrix-ml"",
    ""external_id"": ""AT0078"",
    ""url"": ""https://framework.amltrix.com/actors/AT0078""
  }
]",AT0078,https://framework.amltrix.com/actors/AT0078
x-amltrix-actor--78685fb2-5afd-4b41-b48d-70ccdc56b4a8,x-amltrix-actor,Legal Professional,"Licensed or qualified professionals such as lawyers, notaries, or business formation agents who provide legal representation, advice, and documentation for individuals, businesses, or organizations. They handle matters such as contract drafting, due diligence, property or business transactions, dispute resolution, and may interface with financial institutions on behalf of their clients.","Legal professionals act as crucial gatekeepers in AML/CFT contexts by structuring transactions, conducting due diligence, and interfacing with financial institutions on behalf of clients. Their privileged position can be exploited to conceal or facilitate illicit financial activities, making strong compliance and oversight essential.",2025-04-02T13:25:50.561645+00:00,2025-04-02T13:25:50.561645+00:00,2.1,False,,,"[
  {
    ""source_name"": ""amltrix-ml"",
    ""external_id"": ""AT0100"",
    ""url"": ""https://framework.amltrix.com/actors/AT0100""
  }
]",AT0100,https://framework.amltrix.com/actors/AT0100
x-amltrix-actor--2289a419-f5c0-4274-878b-96929f422921,x-amltrix-actor,Virtual Currency ATM Operator,"An entity that owns or manages machines facilitating the exchange between virtual currencies and fiat currencies, providing terminals or kiosks for buying or selling virtual assets.","Virtual Currency ATM Operators provide physical kiosks for converting fiat to digital assets and vice versa, creating potential vulnerabilities for layering and other illicit financial activities. They must enforce stringent AML/CFT controls—such as robust KYC, transaction monitoring, and suspicious activity reporting—to mitigate heightened risks of money laundering and terrorist financing.",2025-04-02T13:25:50.561645+00:00,2025-04-02T13:25:50.561645+00:00,2.1,False,,,"[
  {
    ""source_name"": ""amltrix-ml"",
    ""external_id"": ""AT0101"",
    ""url"": ""https://framework.amltrix.com/actors/AT0101""
  }
]",AT0101,https://framework.amltrix.com/actors/AT0101
x-amltrix-actor--0c675f99-33fe-4dcc-94f0-f626d510bcd9,x-amltrix-actor,Consultant or Advisor,"An individual or firm providing specialized guidance or intermediary services for personal or business affairs, often assisting with planning, documentation, and coordination among various stakeholders.","Consultants or advisors, providing specialized guidance and intermediary services across complex financial or corporate arrangements, can significantly influence the structuring and coordination of transactions and stakeholder activities. Their role as trusted facilitators makes them potential conduits for money laundering or terrorist financing if robust AML/CFT controls and due diligence measures are not adequately enforced.",2025-04-02T13:25:50.561645+00:00,2025-04-02T13:25:50.561645+00:00,2.1,False,,,"[
  {
    ""source_name"": ""amltrix-ml"",
    ""external_id"": ""AT0103"",
    ""url"": ""https://framework.amltrix.com/actors/AT0103""
  }
]",AT0103,https://framework.amltrix.com/actors/AT0103
x-amltrix-actor--81193f02-57ef-45cf-8313-f997e24f164e,x-amltrix-actor,Organizational Official,"An individual or group authorized to direct or oversee the operations, finances, or strategic decisions of a business or other organization. This category includes top-level executives, finance-oriented roles, and management personnel.","Organizational Officials wield overarching control and decision-making authority across strategic, financial, and operational functions, placing them in a critical position to either enable or obstruct illicit financial activity. Their elevated oversight responsibilities demand stringent AML/CFT controls to mitigate the heightened risk of misuse of corporate structures and resources.",2025-04-02T13:25:50.561645+00:00,2025-04-02T13:25:50.561645+00:00,2.1,False,,,"[
  {
    ""source_name"": ""amltrix-ml"",
    ""external_id"": ""AT0104"",
    ""url"": ""https://framework.amltrix.com/actors/AT0104""
  }
]",AT0104,https://framework.amltrix.com/actors/AT0104
x-amltrix-actor--16b4646f-8c2f-4849-8d41-16aaf2c73d42,x-amltrix-actor,Counterfeit Drug Manufacturer,"A Counterfeit Drug Manufacturer is an entity or individual involved in the illegal production and distribution of fake or unauthorized pharmaceutical products. These counterfeit drugs often mimic legitimate medications but may contain incorrect or harmful ingredients, incorrect dosages, or no active ingredients at all. The production and sale of counterfeit drugs pose significant risks to public health and safety, as they can lead to ineffective treatment, adverse health effects, and increased resistance to genuine medications. Counterfeit Drug Manufacturers operate covertly, often exploiting weaknesses in regulatory systems and supply chains to distribute their products.","Counterfeit Drug Manufacturers illicitly produce and distribute substandard or falsified pharmaceuticals, posing severe health and regulatory risks while generating illicit proceeds laundered through clandestine networks. By exploiting regulatory loopholes and fragmented supply chains, they undermine AML/CFT controls and facilitate broader financial crime.",2025-04-02T13:25:50.561645+00:00,2025-04-02T13:25:50.561645+00:00,2.1,False,,,"[
  {
    ""source_name"": ""amltrix-ml"",
    ""external_id"": ""AT0105"",
    ""url"": ""https://framework.amltrix.com/actors/AT0105""
  }
]",AT0105,https://framework.amltrix.com/actors/AT0105
x-amltrix-actor--60532c51-1f9d-4e72-bdcd-9d3624cd5422,x-amltrix-actor,Offshore Entity,"A business or legal structure established outside the owner’s country of residence, typically in jurisdictions offering favorable tax or regulatory conditions, limited disclosure requirements, or strong confidentiality protections. Such entities can serve legitimate cross-border business, tax planning, or investment needs.","Offshore entities, while often established for valid cross-border or tax-driven purposes, pose heightened AML/CFT vulnerabilities due to their ability to obscure beneficial ownership, facilitate complex transaction layering, and exploit jurisdictional secrecy. Consequently, they represent a critical node in adversarial threat modelling, demanding rigorous due diligence and enhanced transparency measures.",2025-04-02T13:25:50.561645+00:00,2025-04-02T13:25:50.561645+00:00,2.1,False,,,"[
  {
    ""source_name"": ""amltrix-ml"",
    ""external_id"": ""AT0079"",
    ""url"": ""https://framework.amltrix.com/actors/AT0079""
  }
]",AT0079,https://framework.amltrix.com/actors/AT0079
x-amltrix-actor--068e1104-e25c-48dd-bc74-b606ea1ec262,x-amltrix-actor,Auditor,"A professional who reviews and evaluates financial statements, internal controls, and regulatory compliance for organizations. Auditors may be internal employees or external service providers, providing assurance on the accuracy of financial records.","An auditor provides independent assurance on an organization’s financial records and internal controls, identifying and mitigating compliance vulnerabilities that adversaries could exploit for illicit financial activities. Their oversight ensures adherence to AML/CFT requirements, bolstering an institution’s ability to detect and prevent money laundering and terrorist financing threats.",2025-04-02T13:25:50.561645+00:00,2025-04-02T13:25:50.561645+00:00,2.1,False,,,"[
  {
    ""source_name"": ""amltrix-ml"",
    ""external_id"": ""AT0080"",
    ""url"": ""https://framework.amltrix.com/actors/AT0080""
  }
]",AT0080,https://framework.amltrix.com/actors/AT0080
x-amltrix-actor--5e05bc98-9204-401f-a560-68b9a3e4b71b,x-amltrix-actor,Financial Institution,"Organizations licensed or registered to provide deposit-taking, lending, insurance, payment services, or investment management under regulatory oversight. They hold, manage, and transfer customer funds. This category includes banks, credit unions, and other regulated financial service providers.","Financial Institutions serve as critical gatekeepers in the financial system by holding, managing, and transferring customer funds, making them prime targets for illicit activities. They must implement rigorous AML/CFT measures to detect, prevent, and report potential money laundering and terrorist financing threats under strict regulatory oversight.",2025-04-02T13:25:50.561645+00:00,2025-04-02T13:25:50.561645+00:00,2.1,False,,,"[
  {
    ""source_name"": ""amltrix-ml"",
    ""external_id"": ""AT0083"",
    ""url"": ""https://framework.amltrix.com/actors/AT0083""
  }
]",AT0083,https://framework.amltrix.com/actors/AT0083
x-amltrix-actor--aa7094cd-454d-4c54-b2a4-a3994782d947,x-amltrix-actor,Wealth Management Firm,"Organizations providing specialized financial and investment services, such as portfolio management, estate planning, and trust administration, often catering to clients with significant assets and operating in multiple jurisdictions.","Wealth management firms manage complex, cross-border portfolios and trust structures for high-net-worth clients, creating potential vulnerabilities for money laundering and terrorist financing through opaque ownership arrangements. Their specialized services, including estate planning and investment administration, necessitate robust due diligence and risk-based compliance controls to mitigate adversarial threats.",2025-04-02T13:25:50.561645+00:00,2025-04-02T13:25:50.561645+00:00,2.1,False,,,"[
  {
    ""source_name"": ""amltrix-ml"",
    ""external_id"": ""AT0084"",
    ""url"": ""https://framework.amltrix.com/actors/AT0084""
  }
]",AT0084,https://framework.amltrix.com/actors/AT0084
x-amltrix-actor--4ea5db0f-8d77-43d7-8b34-841e74c83de1,x-amltrix-actor,Merchant,"A business that sells goods or services directly to consumers, commonly maintaining merchant accounts with financial institutions or payment service providers to accept and process transactions.","A merchant is an entity that sells goods or services directly to consumers and maintains merchant accounts with financial institutions or payment service providers, making it a potential channel for layering illicit funds. Consequently, robust KYC protocols, transaction monitoring, and ongoing due diligence are critical to mitigate money laundering and terrorist financing risks associated with merchant activities.",2025-04-02T13:25:50.561645+00:00,2025-04-02T13:25:50.561645+00:00,2.1,False,,,"[
  {
    ""source_name"": ""amltrix-ml"",
    ""external_id"": ""AT0085"",
    ""url"": ""https://framework.amltrix.com/actors/AT0085""
  }
]",AT0085,https://framework.amltrix.com/actors/AT0085
x-amltrix-actor--fdbe39cd-29c4-4363-9cb0-6cea13f66098,x-amltrix-actor,Mobile Money Operator,"Entities providing transaction and payment services through mobile platforms, commonly enabling fund transfers, bill payments, and account management via mobile devices.","Mobile Money Operators provide digital transaction and payment services via mobile platforms, presenting heightened AML/CFT risk due to potentially rapid, cross-border fund transfers and limited face-to-face verification. They must implement stringent KYC, robust monitoring, and regulatory compliance measures to mitigate illicit financial flows.",2025-04-02T13:25:50.561645+00:00,2025-04-02T13:25:50.561645+00:00,2.1,False,,,"[
  {
    ""source_name"": ""amltrix-ml"",
    ""external_id"": ""AT0086"",
    ""url"": ""https://framework.amltrix.com/actors/AT0086""
  }
]",AT0086,https://framework.amltrix.com/actors/AT0086
x-amltrix-actor--a28987ed-89ac-472c-a988-b77682b3c3b9,x-amltrix-actor,Asset Manager,"A professional or entity managing investment portfolios or funds on behalf of clients. They typically handle asset allocation, buy and sell activities, and investment strategy execution.","Asset managers act as pivotal intermediaries in allocating and overseeing client funds, posing potential AML/CFT risks due to the high volume of transactions under their control and the possibility for illicit layering activities. Effective due diligence, robust transaction monitoring, and adherence to regulatory guidelines are essential to mitigate these threats within the investment management lifecycle.",2025-04-02T13:25:50.561645+00:00,2025-04-02T13:25:50.561645+00:00,2.1,False,,,"[
  {
    ""source_name"": ""amltrix-ml"",
    ""external_id"": ""AT0087"",
    ""url"": ""https://framework.amltrix.com/actors/AT0087""
  }
]",AT0087,https://framework.amltrix.com/actors/AT0087
x-amltrix-actor--2375373a-c3da-44d1-ab5b-c3b0dd42faea,x-amltrix-actor,Non-Profit Organization Director,"An individual responsible for overseeing the governance and mission of a non-profit organization. Such directors represent the organization, authorize transactions, and ensure overall compliance with applicable regulations.","A Non-Profit Organization Director holds ultimate authority over governance, funding approvals, and regulatory adherence, positioning them as a critical gatekeeper in detecting and preventing potential illicit financial flows within the nonprofit sector.",2025-04-02T13:25:50.561645+00:00,2025-04-02T13:25:50.561645+00:00,2.1,False,,,"[
  {
    ""source_name"": ""amltrix-ml"",
    ""external_id"": ""AT0088"",
    ""url"": ""https://framework.amltrix.com/actors/AT0088""
  }
]",AT0088,https://framework.amltrix.com/actors/AT0088
x-amltrix-actor--30c19c71-c570-4f03-a6ca-daf3105816db,x-amltrix-actor,Non-Bank Financial Institution,"An entity providing financial services similar to those offered by banks but lacking a full banking license. Examples may include payday lenders, insurance companies, and money service businesses, each operating under specialized regulatory frameworks.","Operating under specialized and sometimes inconsistent regulatory regimes, Non-Bank Financial Institutions (e.g., payday lenders, insurance providers, and money service businesses) can present heightened AML/CFT exposure due to their broad range of services and clientele. They thus play a significant role in adversarial threat modelling as key nodes for layering, integration, and concealment of illicit funds.",2025-04-02T13:25:50.561645+00:00,2025-04-02T13:25:50.561645+00:00,2.1,False,,,"[
  {
    ""source_name"": ""amltrix-ml"",
    ""external_id"": ""AT0089"",
    ""url"": ""https://framework.amltrix.com/actors/AT0089""
  }
]",AT0089,https://framework.amltrix.com/actors/AT0089
x-amltrix-actor--1d741c11-ed81-4a0a-84ed-66689ee230cb,x-amltrix-actor,Terrorist Financier,"An individual or entity that collects or provides funds or other material support to terrorists, terrorist groups, or extremist operations.","Terrorist financiers are individuals or entities that raise, move, or channel funds to support extremist operations, leveraging both formal and informal financial networks to evade detection. They represent a critical AML/CFT vulnerability within adversarial threat modelling, necessitating stringent controls and heightened surveillance to disrupt terrorist funding streams.",2025-04-02T13:25:50.561645+00:00,2025-04-02T13:25:50.561645+00:00,2.1,False,,,"[
  {
    ""source_name"": ""amltrix-ml"",
    ""external_id"": ""AT0091"",
    ""url"": ""https://framework.amltrix.com/actors/AT0091""
  }
]",AT0091,https://framework.amltrix.com/actors/AT0091
x-amltrix-actor--be90634a-fe8e-497d-843d-9e94da4b9837,x-amltrix-actor,Financial Advisor,"Professionals providing investment guidance, portfolio management, or financial planning to individuals or businesses. Their responsibilities often include analyzing financial goals and recommending suitable investment products.","Financial advisors serve as financial gatekeepers by providing investment guidance, portfolio management, and strategic planning, thereby influencing capital flows and investor profiles. In AML/CFT threat models, they pose both a critical defense against illicit financial activity through due diligence and compliance oversight, and a potential vulnerability if exploited by adversaries seeking to obscure illicit funds.",2025-04-02T13:25:50.561645+00:00,2025-04-02T13:25:50.561645+00:00,2.1,False,,,"[
  {
    ""source_name"": ""amltrix-ml"",
    ""external_id"": ""AT0092"",
    ""url"": ""https://framework.amltrix.com/actors/AT0092""
  }
]",AT0092,https://framework.amltrix.com/actors/AT0092
x-amltrix-actor--fc733622-43b4-469a-94f5-d470b9fda467,x-amltrix-actor,Virtual Asset Service Provider,"An entity or business that offers services for exchanging, transferring, safekeeping, managing, or issuing digital assets. This category includes centralized and peer-to-peer trading platforms, decentralized finance protocols, wallet providers, and other digital asset platforms.","Virtual Asset Service Providers (VASPs) facilitate the exchange, transfer, custody, and issuance of digital assets across centralized, peer-to-peer, and decentralized platforms, exposing them to heightened AML/CFT vulnerabilities due to potential anonymity and rapid cross-border movement of funds. As critical gatekeepers within the crypto ecosystem, VASPs must implement robust compliance measures to mitigate illicit finance risks.",2025-04-02T13:25:50.561645+00:00,2025-04-02T13:25:50.561645+00:00,2.1,False,,,"[
  {
    ""source_name"": ""amltrix-ml"",
    ""external_id"": ""AT0093"",
    ""url"": ""https://framework.amltrix.com/actors/AT0093""
  }
]",AT0093,https://framework.amltrix.com/actors/AT0093
x-amltrix-actor--3c0ad8d0-0a85-4df4-a0dd-18d0a8320286,x-amltrix-actor,Junket Operator,"An individual or business that arranges travel, credit, and related services for gamblers, acting as an intermediary between high-value clients and gambling establishments.","Junket Operators act as intermediaries for high-value patrons, facilitating credit, travel, and hosting services for casinos and gambling establishments; their role in managing large, often cross-border transactions poses heightened AML/CFT risks through potential layering of funds and unclear beneficial ownership structures.",2025-04-02T13:25:50.561645+00:00,2025-04-02T13:25:50.561645+00:00,2.1,False,,,"[
  {
    ""source_name"": ""amltrix-ml"",
    ""external_id"": ""AT0095"",
    ""url"": ""https://framework.amltrix.com/actors/AT0095""
  }
]",AT0095,https://framework.amltrix.com/actors/AT0095
x-amltrix-actor--74fae302-e573-4de6-84b1-18f3c59975e9,x-amltrix-actor,Gambling Operator,"A business entity that provides gambling or betting services, such as casinos, betting shops, online platforms, or lotteries, typically operating under relevant licensing or regulation.","Gambling operators are licensed entities offering betting services (e.g., casinos, betting shops, online platforms, or lotteries) that handle high-volume transactions and face elevated money laundering and terrorist financing risks. Consequently, they must implement stringent AML/CFT controls, including robust customer due diligence, transaction monitoring, and regulatory reporting to mitigate illicit financial flows.",2025-04-02T13:25:50.561645+00:00,2025-04-02T13:25:50.561645+00:00,2.1,False,,,"[
  {
    ""source_name"": ""amltrix-ml"",
    ""external_id"": ""AT0096"",
    ""url"": ""https://framework.amltrix.com/actors/AT0096""
  }
]",AT0096,https://framework.amltrix.com/actors/AT0096
x-amltrix-actor--1a682f77-7df4-44f2-a66d-7749295ed462,x-amltrix-actor,Supplier/Distributor,"Commercial entities involved in providing or dispersing goods and materials across industries. They often maintain financial relationships with banks and other institutions for trade, credit, and receivables management.","Suppliers/Distributors play a pivotal role in the supply chain by facilitating large-scale movement of goods and maintaining critical financial relationships for trade finance, credit, and receivables. Their expansive commercial transactions and payment flows create inherent AML/CFT vulnerabilities, potentially exposing them to trade-based money laundering and related illicit financial activities.",2025-04-02T13:25:50.561645+00:00,2025-04-02T13:25:50.561645+00:00,2.1,False,,,"[
  {
    ""source_name"": ""amltrix-ml"",
    ""external_id"": ""AT0097"",
    ""url"": ""https://framework.amltrix.com/actors/AT0097""
  }
]",AT0097,https://framework.amltrix.com/actors/AT0097
